item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
tmt_a_time_sec,cognition,cognition,continuous,gaussian,primary,0.4412616793639017,0.4412616793639017,0.3908807355588442,0.49448005019113994,True
tmt_b_time_sec,overall_severity,cognition,continuous,gaussian,bifactor_G,0.2406954307137559,0.2406954307137559,0.184085876278956,0.29909231138027015,True
tmt_b_time_sec,cognition,cognition,continuous,gaussian,primary,0.5027679718342674,0.5027679718342674,0.45249830484488146,0.5523688955176821,True
traumacra_mhoccur,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,0.031821782699572435,0.031821782699572435,-0.053796894773617356,0.11812697047258695,False
traumacra_mhoccur,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.3359953885972257,0.3359953885972257,0.16786704221972995,0.5025065346779853,True
trig,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.1582162432895033,0.1582162432895033,0.11061242877081282,0.2084977899790213,True
trig,immunometabolic,immunometabolic,continuous,lognormal,primary,0.4040792585800632,0.4040792585800632,0.34575597278654474,0.46278740181739214,True
tsh_lbstresc,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.000903651013862518,0.000903651013862518,-0.06366076240371084,0.067127771645257,False
tsh_lbstresc,immunometabolic,immunometabolic,continuous,gaussian,primary,0.02328243273263392,0.02328243273263392,0.0012055118289646663,0.07760844060024548,True
urate,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,-0.0996663727923979,0.0996663727923979,-0.14974039251517318,-0.04765613309563157,True
urate,immunometabolic,immunometabolic,continuous,lognormal,primary,0.2630784464365896,0.2630784464365896,0.2083014981099812,0.31832253437443303,True
urea_lbstresc,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.05665066183882754,0.05665066183882754,-0.11664818654164326,0.007362200888534476,False
urea_lbstresc,immunometabolic,immunometabolic,continuous,gaussian,primary,0.05378160299026574,0.05378160299026574,0.004687046389414101,0.11890259532592334,True
verbal_fluency_phonemic,overall_severity,cognition,continuous,gaussian,bifactor_G,0.19261159824287963,0.19261159824287963,0.13161510803724163,0.2520935158606837,True
verbal_fluency_phonemic,cognition,cognition,continuous,gaussian,primary,0.3942364063584637,0.3942364063584637,0.3386478707874419,0.45157735606598093,True
verbal_fluency_semantic,overall_severity,cognition,continuous,gaussian,bifactor_G,0.3065210705777256,0.3065210705777256,0.24807731768794625,0.36884396665783004,True
verbal_fluency_semantic,cognition,cognition,continuous,gaussian,primary,0.4897961945977261,0.4897961945977261,0.4335571753351731,0.5465320057126243,True
vitd,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.10929497381539838,0.10929497381539838,0.04469962972645074,0.17448951516287897,True
vitd,immunometabolic,immunometabolic,continuous,gaussian,primary,0.13397008822418927,0.13397008822418927,0.05985807796913062,0.20951447199755793,True
